group,n_cells,ADORA1,GNAI1,GNAI2,GNAI3,GNAO1,ADCY1,ADCY5,ADCY6,ADCY8,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKACA,PRKACB,CREB1,KCNJ3,KCNJ6,KCNJ9,KCNJ5,CACNA1B,CACNA1A,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCD,PRKCE,CALM1,CALM2,CALM3,NFKB1,RELA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PREX1,RAC1,MAPK1,MAPK3,MAP2K1,MAP2K2,MAPK8,MAPK9,MAPK10,MAPK11,MAPK14,AKT1,AKT2,AKT3,VEGFA,NOS1,NOS2,NOS3,GUCY1A1,GUCY1B1,PRKG1,PRKG2
myofibroblast cell,4436,0.010155728894703231,0.5185572346445674,0.5829697584009471,0.38770521213816994,0.055677297848425435,0.03955503795682255,0.20821675660913327,0.13456879487652515,0.0010573549701675194,0.8183978900273068,0.028074335793958686,0.437647094588972,0.6907718252555222,0.1937545951795105,0.2627631153901275,0.3556364229716515,0.02260558201021929,0.001217612685976639,0.0009769118643752942,0.0031568014455121093,0.010002588532441795,0.1268974012679297,1.116533091951857,0.0005015905802049972,0.04589568633448443,0.7873499004339936,0.6307511634929853,0.01289338190562022,0.07331143810041753,0.6016656481757477,1.445096668625222,1.4379604810847153,0.37464085777564776,1.148703379927722,0.16848031844611205,0.38035168832653377,0.1230615980459614,0.04925339151009232,0.6053477460140576,0.038845126106461715,1.0597584125047552,0.4649405965297689,0.18821424358701577,0.4538014603693062,0.3467573951879421,0.6713787178610552,0.1219312213797952,0.9400870492589485,0.010272484249204425,0.36447628389294884,0.16479839087607517,0.20240352173126744,1.2036974797708908,0.5362789852324641,0.0024778697273557092,0.0014287504502735878,0.0012479669425377875,0.27950372472338253,0.17663783356345808,1.91431236439078,0.0061281576040524205
luminal cell of prostate epithelium,10652,0.0002692372020903361,0.09303725719272844,0.3466044278060678,0.3532856773980972,0.16975314557619486,0.025319465962380248,0.005841041278266119,0.09408677488263281,0.0009001239748140765,0.5231434789493574,0.069307225385287,0.3515851833387913,0.09186654658501998,0.16532706426490845,0.2937700828125367,0.2596474775370914,0.0004946428539607026,0.0017955413537951192,0.00015146347686754687,0.27939517986290985,0.01819500361803193,0.0020620157698066533,0.9937266809260805,0.007019968082973753,0.0563827012205679,0.18029018778842149,0.1767631585196002,0.013053110207197051,0.2933018111752873,0.38338405567588907,2.2424280407999047,1.2687947126066959,0.28419388123933775,0.31434262913508026,0.1605946031943596,0.20254371133103122,0.30756286638283525,0.010519172748675976,0.38816616833321904,0.02685032378136552,0.9517495760199632,0.2889343881983082,0.07415958817095583,0.18050010357411608,0.5116063288804332,0.48871087401243607,0.1679952344274861,0.4649867832414467,0.006491693347367943,0.19451444255558117,0.14867841252875963,0.15868730469838685,0.5311243456196973,0.3680380070249792,0.00657960695294657,0.0011303282706217348,0.00034467659686411226,0.2852431389339159,0.0338468953625761,0.07279152893456041,0.05475971459715697
basal cell of prostate epithelium,3495,0.0007504323691939762,0.26123355870935877,0.5754946347128851,0.48438745916145554,0.08399707373972444,0.009872265435083741,0.01580199322134299,0.08644739022752929,0.00048625244091508727,0.5557768771235694,0.09501665330922314,0.3648376617649935,0.0627739149101814,0.14090684937134662,0.26491370358010047,0.4500136150310991,0.0008410654866132613,0.00038966510087805925,0.0011824655942139196,0.11944466894106122,0.006939238761798166,0.004853548700035216,0.8536696296222561,0.0031898645542892436,0.07531601164985624,0.08168956882111163,0.34034696368870987,0.19077218455476994,0.31213921040765547,0.7054558989998267,1.5248806561864325,1.2767837109654416,0.3193452270245859,1.2601478980505074,0.20847192199445078,0.4133534847581506,0.4482804130586943,0.044415319767462165,1.1662525837342967,0.01846350029068273,1.291046598813735,0.4062782069303106,0.10157462298784815,0.25345034401474764,0.34976363393540716,0.7670592977935835,0.17196311896109956,0.8890276776533441,0.009067872477873882,0.36536596841225466,0.1625330099561525,0.24326838546556465,0.9409400416034486,0.6274129275429743,0.027539586270486506,0.0011588304339560317,0.0007754707285262996,0.03373750105436268,0.007719484828572417,0.11328797019772946,0.010902690341714797
acinar cell,1345,0.0026008071066278508,0.014950486363974646,0.030230133152362584,0.0709573768771714,0.0004318732422080625,0.0010082379260470877,0.000312031966159778,0.014347770710416886,0.00020232238290921462,0.13339143862954747,0.010523055344266076,0.06710089070646293,0.0033401443612619845,0.039241730635050945,0.291441852541218,0.043709983258442366,0.009568775431374191,0.010454034362140641,2.520835809548105e-05,0.0007717419512652997,0.0017640657473674051,0.0066860999316531045,0.23359754643918856,0.0009942075992383922,0.011011065587013627,0.041051785564777135,0.036534027361958446,0.006647541310264275,0.014026601695659878,0.030983220334389838,1.58267639046708,1.4146602442716578,0.12734027185847768,0.040909363700554716,0.03558774747813058,0.025614621914009178,0.04841024654062264,0.0021718359791213252,0.19892677188362773,0.0024767457774137478,0.15327769300751526,0.03874562845797344,0.027939172349454745,0.03756220429360202,0.10957696171941367,0.04575489391624706,0.034853704445424134,0.016522699838234147,0.00442951152371208,0.032009689869933855,0.0810779046391909,0.03198586104084568,0.022113131856386546,0.02846772431440956,0.0029439242023517652,0.00016082501987542362,0.00013608014051798994,0.04949097837214133,0.009296468066460138,0.056617585234482494,0.0006808137749650665
adipocyte,39,0.003811135506018614,0.0996694687085274,0.10595124807113256,0.09049203456976475,0.018097923352168158,0.01670727974329239,0.011403627884693636,0.028989480091975287,0.02758204019986666,0.26436468271108776,0.005961412802720681,0.1162259150774051,0.016474567926847018,0.04280466299790602,0.30275833912384814,0.12187291414309771,0.04695690595186674,0.05930583293621357,0.0007344810053324088,0.014238197069901686,0.015095247672154354,0.0867471083616599,0.31096666287153196,0.006839844660881238,0.016793399285047483,0.22263304392496744,0.10608464020949143,0.061591784159342446,0.0785361986893874,0.05109669612004207,1.1636334932767427,1.1612341465094151,0.02131502750592354,0.10696219175289838,0.048396596541771524,0.10305249385344677,0.153198486719376,0.035388729511163175,0.269745851174379,0.019496584549928322,0.5537980397542318,0.13161840194310898,0.09688819371736966,0.05281524780469063,0.05613946303343161,0.050104511089814015,0.05328701703976362,0.13601366678873697,0.0027845521003772053,0.0773619933006091,0.025405720258370425,0.037327772531753935,0.0807509483435215,0.03713867908869034,0.04513526268494435,0.0063772407861856315,0.010928072226353181,0.09450871516496707,0.06268388185745631,0.12520908698057517,0.018680541943281125
conjunctival epithelial cell,11087,0.0007864090172089908,0.5857754705874131,0.4419486329780662,0.6108630796157067,0.005100598614392401,0.0042236517858905715,0.0041094122193615955,0.08922222251553182,0.0013535313581747263,0.5168875731864483,0.05300216053023597,0.3598066410210239,0.06923059455071276,0.08075499443851913,0.10210290808431234,0.33463557099612184,0.0017822922496463628,0.00044288437529931994,0.0005016974254127495,0.002363877074092914,0.006687259710629638,0.006635319663992411,0.7692578603591912,0.002241754509079195,0.06349930597016107,0.15175868405355608,0.8604539196635536,0.03636401649246979,0.21935774906468453,0.4886038547019377,2.016239976887235,1.3809698580878391,0.14231968447505552,0.8840015270652575,0.18376363222642253,0.3040790486144366,0.26138841575783583,0.03536207586890029,0.3335804515903394,0.012059166206276598,1.2215368961249244,0.3444802858385004,0.10074031093600767,0.545895214365528,0.2671780136156912,0.7488409971173702,0.11025540951494596,0.8794327130596814,0.013033748904157934,0.18606474589449942,0.14363434217528182,0.14132942814518365,0.36945330110870644,0.9664372464538943,0.020499892968960296,0.051321579313927626,0.0011335564732734363,0.028609841158814327,0.008917386875684176,0.07768936205396276,0.022026544728968974
platelet,494,0.0029755813872765916,0.06145194377976391,0.8643223920814421,0.1429977368729317,0.06759336699358365,0.005674791722162532,0.01896059018397621,0.04720051978763781,0.019819007711371912,0.8311345142874158,1.534075601863475,0.0641410651235928,2.8194585020242915,0.1301192793286281,0.49772207553570086,0.1457067645995723,0.021901190522228657,0.024417516190996053,0.0,0.0045187452785399275,0.021755617519139278,0.07699091111117529,0.07236859769473675,0.00914434503447189,0.013140996337419579,0.08091226159802332,0.5201036244751471,1.4133695378477273,0.468238313188437,0.07388379023625301,2.3195528733102897,1.5906097087782887,2.851386699599293,0.03597143594070002,0.09006993249360366,0.1188493349291535,0.8046603183514676,0.04010211600948442,0.25167971101367037,0.05022027485283763,1.6600878634433516,0.5251239436840721,0.08773339229074084,0.075015668926934,0.15734649283683252,0.036538775512564035,0.04008696098559299,0.055603547134862735,0.0,0.5232229734721937,0.10091158494292966,0.07073154237106262,0.1932977732376531,0.006211198413902931,0.03451079781721478,0.012478629104521593,0.0,0.5209698812199025,1.2893490965067134,0.2406161381648137,0.025614466985710238
duct epithelial cell,3889,0.005649307939564241,0.08605277762066034,0.21621696646767125,0.3429882807791708,0.008474812068679272,0.0020935769006322547,0.0035748228710456077,0.15359001130241146,0.0012110132675193582,0.5321365085718534,0.05747978679316612,0.516229976262676,0.2809360864138536,0.22838383795026337,0.34868923745384617,0.33937393702465085,0.00430451729328904,0.004184988791668559,0.0008458919759948017,0.0014118742409448876,0.0024439920095344165,0.009141651331596737,1.8597741062029924,0.0017507073044868875,0.06040082673052952,0.9166127933454133,0.3053805605554127,0.015495307527062947,0.1792319453017023,0.5717799490048052,1.440767067997276,1.2063985497456768,0.15019074035628838,0.8366793776943985,0.1536002067159828,0.33477163670393456,0.40468585445201005,0.04239319443058986,0.7418381369000506,0.008524639927105598,1.0423088044303646,0.4683043954917415,0.1626070100564091,0.3737266032424185,0.37767388600560076,0.9261188345232547,0.20344454391844385,0.48040636905700573,0.0023311092457203608,0.4110252123376832,0.17060522862711736,0.15402780004625427,0.11683146387729464,0.3120934507723607,0.38600894754360254,0.0009892920305625305,0.00404596843704769,0.07468839916602969,0.026971099737770118,0.6648630822461992,0.007868277808944927
acinar cell of salivary gland,12237,0.010145062372323451,0.03692483617519644,0.07389718913229265,0.23247476515255985,0.008581018256938485,0.001857779409270315,0.002493648345129274,0.11113080255948436,0.013696816409443723,0.484394469701105,0.03392287330162957,0.38858836502034044,0.05407513712535177,0.09159716030755853,0.6677451938393167,0.1967648394485602,0.004564321899153837,0.003059721387215881,0.0006797494398882218,0.001129402174828459,0.0018444787036596174,0.014284927509691606,1.9441105807598114,0.0009440518565560572,0.02164042688637687,1.317431388244604,0.281022269088497,0.006110604101413117,0.05348682676332297,0.3135724944831441,1.5137913816065007,1.1546825552976452,0.13848257848052717,0.5655434432251445,0.09358943481894211,0.21423770910463974,0.4214217452585205,0.02365839737560699,0.820938717610717,0.004128979167547005,0.6277412073844261,0.2850212763656712,0.06218106237961555,0.20003466190364008,0.3798156025032305,0.6814097218764046,0.1303127395119885,0.02596242402302651,0.002921202978277709,0.2842497829129574,0.10131679883119746,0.09263248853534618,0.04831900179283851,0.1737802600104639,0.00596138674458657,0.00054561057257927,0.0023177331073753506,0.02103488881905367,0.0038661742079849288,0.6471790171257955,0.004504328646125616
myoepithelial cell,486,0.002693837071642464,0.14697221865869844,0.45120626908761485,0.3002270273710965,0.04895100868287891,0.007000866924784311,0.41222848310882665,0.06187892818647157,0.003531990718449094,0.47459629239368833,0.1893007024325461,0.5188901044826939,0.04566781369225724,0.13196280543450956,0.3769538706712762,0.3737976088077443,0.0,0.0,0.0020411662113519365,0.03115199524679302,0.003842082043243534,0.023216370201895757,1.835520268958292,0.0011635277987507636,0.024617395283263406,0.9323281005576805,0.3311348697285593,0.028021366100225584,0.09593394024627198,0.7262532411779395,1.1602997956452545,1.3757722772688532,0.20475069853504008,0.5596416987509394,0.1437980638119419,0.3660959409465515,0.2769534267761089,0.05266178813245562,1.6605673184610688,0.03635200453393253,1.0080996661029236,0.4578213699070024,0.08850390350622404,0.23665934991198803,0.2527864484630004,0.666481925626841,0.12432540346074987,0.37885274170848077,0.007050949114340323,0.38635945393715376,0.15966907628033877,0.14739032819437883,1.0339393237981287,0.06917949253884853,0.01665562341409379,0.002667932046784295,0.0037463781397038525,0.016537431888128996,0.013052786715757944,1.9664768615867867,0.009034743524873207
ionocyte,160,0.0024539008736610413,0.015159557573497295,0.3045837268233299,0.39445086047053335,0.0,0.005958664417266846,0.15746040418744087,0.11443667933344841,0.0,0.8663231015205384,0.0600271537899971,0.5384514570236206,0.09386393837630749,0.15920061096549035,0.07913811448961497,0.5048660606145858,0.0,0.0,0.0,0.0,0.0024539008736610413,0.0,0.4146030366420746,0.0,0.11113254129886627,1.5613174259662628,0.09527086978778243,0.002417943812906742,0.046364345401525495,0.8002615183591842,1.8380598068237304,2.12263742685318,0.3075042590498924,0.7508592009544373,0.16349133457988502,0.5733169555664063,0.22111678794026374,0.057259108126163485,0.5810220271348954,0.003444855660200119,1.331912249326706,0.4477583453059196,0.32468674033880235,0.3584911271929741,0.3394034177064896,1.1869307100772857,0.25671181082725525,0.14826141893863679,0.0,0.39291562139987946,0.1770226251333952,0.15600229408591987,0.14806583449244498,0.10942213563248515,0.04883456081151962,0.0,0.0015548074617981911,0.02839745432138443,0.00971989966928959,0.9371025994420051,0.0029241785407066343
tissue-resident macrophage,1355,0.008416742721325083,0.08890676402900972,0.9089737494493323,0.6280504839006825,0.01906975161488687,0.01580110322065459,0.005733182729390275,0.025209552071631176,0.00343945202352376,0.47643002654353633,0.055396190428645846,0.49175576635832274,0.17950074910237782,0.2216685817690353,0.4070072540057981,0.5123527787268382,0.011548907994344226,0.0074833751028073724,0.00017257148049414377,0.0801053787069567,0.0034440180224906036,0.17641483664072746,0.7706877965328878,0.15229085692620364,0.03706041794421488,0.0469045214987329,0.9077529808691946,0.5294493143848827,0.194995103287081,1.0343377567305336,1.2834345152457263,1.1120736407177914,0.2959829573261782,2.404038289200336,0.1392461197842531,0.32997316627924733,0.35207120043765133,0.21937482137081807,1.0247543771328522,0.875737215935964,1.2000315338923042,0.5076317502123844,0.11772171685616468,0.933174580929464,0.291894971840496,0.573711593036722,0.1671414241579626,0.2793263004274826,0.0007931809583713208,0.4939069142640737,0.11635125007384158,0.1156115917262116,0.873486782088051,0.3846675496259739,0.004731826104801079,0.0010434752026043585,0.0050526315435712186,0.09082430469153992,0.0066151445642168676,0.6292119946427011,0.0008054376968158567
basophil,1669,0.005299129676790277,0.288410570751485,0.8653040040817855,0.41011825616378283,0.002961153841932924,0.0053256869387526655,0.0011314542653985487,0.016457536464826013,0.0006816574311527825,0.5481252995988721,0.18068549645882728,0.21065997791690266,0.09278371964049525,0.09226235834833674,0.2822835612539905,0.523544101246536,0.0033039118159381552,0.0038116238230070433,0.0,0.017642526443737434,0.006617746644565772,0.02284731144959374,0.2006305976853962,0.08005772814056415,0.010994388572894006,0.09584970071402904,1.7530160930215277,1.2780618639032308,0.13050917196302375,0.8988255751640086,1.436522358688071,1.3811090011093843,0.6167906800596352,1.3217518545325606,0.1206256907596211,0.5864743872128825,0.40174236263323143,0.4437618815591765,0.7947255129439877,0.10544431673830465,0.9145445689389348,1.2040277507363715,0.06938981695615153,0.2647933845680013,0.3369524311776501,0.33702124886487045,0.12217408415084116,0.02350350951027056,0.014267039056164266,0.5392144273468804,0.11076189787392134,0.10925620955003815,0.6213523083064569,0.46606342002544093,0.006087414728373807,0.0011267114214157186,0.017085776411258063,0.012548151917626146,0.0034237406509518265,0.030125519270808344,0.0994309001943178
sebocyte,135,0.009858372476365831,0.3242798372551247,0.13998593224419487,0.33085480442753545,0.01608441913569415,0.002010857617413556,0.0,0.045425056748920015,0.000533713455553408,0.5462055065013744,0.03310681890558313,0.20441700418790182,0.0282971390971431,0.08355607787768046,0.050992389078493475,0.17167179319593642,0.00026666433722884566,0.0042439602039478445,0.0,8.900373898170612e-05,0.0,0.00038033781780136955,0.05772117155569571,0.0,0.005065532525380453,0.4035348141634906,0.08896753346478498,0.0018288973029013033,0.03118238404945091,0.1235620692924217,1.0388891908857558,2.6027538723415797,0.07054526011149088,0.45581688704314055,0.27581453499970615,0.2216559127525047,0.24974105976246022,0.013105005991679651,1.05616130122432,0.02654362307102592,1.192375894829079,0.22743473406191225,0.058508740531073675,0.18805472917026944,0.33348864250712923,0.1645449779651783,0.0734046671125624,0.0006682216569229408,0.00765096755111935,0.15785793176403753,0.27887616135455945,0.09753836879023799,0.06810447463282833,0.2111631797419654,3.106142911646101e-05,0.02556369216353805,0.006754864145208288,0.20813167713306568,0.04237753925500093,0.03509877081270571,0.004075531164805094
